offering_id	avg_rating	hotel_class	locality	name	region_id
181851	3.7746478873239435	4.0	Austin	Barton Creek Resort & Spa	30196
126402	3.7744565217391304	2.5	Seattle	BEST WESTERN Airport Executel	60878
99006	3.774193548387097	4.0	Houston	Hyatt Regency Houston	56003
247123	3.774193548387097	2.5	San Antonio	BEST WESTERN PLUS Hill Country Suites	60956
76793	3.7738095238095237	2.0	Los Angeles	Comfort Inn Near Old Town Pasadena - Eagle Rock	32655
99007	3.7735849056603774	3.5	Houston	Doubletree Houston Intercontinental Airport	56003
225033	3.7735849056603774	2.0	El Paso	Microtel Inn & Suites by Wyndham El Paso Airport	60768
223686	3.7724137931034485	3.5	Austin	Hilton Austin Airport	30196
95294	3.772357723577236	4.0	Detroit	The Atheneum	42139
100587	3.772313296903461	3.5	Seattle	Hotel Max	60878
223201	3.7715355805243447	4.0	Charlotte	Omni Charlotte Hotel	49022
223217	3.77027027027027	2.5	Seattle	Holiday Inn Express Hotel & Suites North Seattle - Shoreline	60878
100567	3.770083102493075	4.0	Seattle	The Edgewater Hotel Seattle	60878
107826	3.769230769230769	3.5	Houston	Houston Marriott North	56003
77931	3.768924302788845	2.5	Los Angeles	Holiday Inn Express Los Angeles-LAX Airport	32655
119721	3.768716577540107	4.0	San Diego	Hilton San Diego Resort & Spa	60750
89351	3.7682119205298013	2.5	Baltimore	Holiday Inn Express Baltimore at the Stadiums	60811
81765	3.7674418604651163	3.5	Los Angeles	Crowne Plaza Los Angeles Harbor Hotel	32655
111441	3.7669773635153128	4.0	Boston	Hyatt Regency Boston	60745
83660	3.7666666666666666	2.5	San Diego	La Quinta Inn & Suites San Diego Mission Bay	60750
100554	3.7665369649805447	4.0	Seattle	Renaissance Seattle Hotel	60878
87590	3.7663817663817665	4.0	Chicago	Hilton Chicago	35805
84636	3.765957446808511	3.0	Jacksonville	Courtyard Jacksonville Mayo Clinic/Beaches	60805
194176	3.7653631284916202	3.0	San Diego	Courtyard by Marriott San Diego Mission Valley/Hotel Circle	60750
224218	3.764705882352941	3.5	Dallas	Embassy Suites Dallas - Near the Galleria	55711
570264	3.764705882352941	2.5	Fort Worth	Holiday Inn Express Suites Lake Worth NW Loop 820	55857
111562	3.764102564102564	3.5	Denver	Renaissance Denver Hotel	33388
114608	3.7640845070422535	3.0	Chicago	Hotel Cass, a Holiday Inn Express	35805
108306	3.7636363636363637	3.0	San Antonio	Hotel Indigo San Antonio Riverwalk	60956
2173604	3.763440860215054	4.5	New York City	Dream Downtown	60763
123541	3.7628865979381443	3.0	Philadelphia	Hilton Garden Inn Philadelphia Center City	60795
80232	3.7625	3.5	San Diego	San Diego Marriott Mission Valley	60750
102466	3.7620320855614975	3.5	Philadelphia	Philadelphia Marriott Downtown	60795
501984	3.761904761904762	2.0	El Paso	Ramada Suites El Paso	60768
109371	3.76	2.5	Dallas	Holiday Inn Express Hotel & Suites Dallas/Stemmons Fwy(I-35 E)	55711
1575212	3.76	3.0	Houston	Holiday Inn Houston West Energy Corridor	56003
1214829	3.757978723404255	4.0	New York City	Doubletree Hotel Chelsea New York City	60763
223758	3.7578947368421054	2.5	Memphis	Drury Inn & Suites Memphis Northeast	55197
81644	3.757575757575758	3.0	San Jose	Courtyard by Marriott San Jose Airport	33020
224831	3.757575757575758	2.5	Indianapolis	Wingate By Wyndham Indianapolis Airport-Rockville Rd.	37209
223197	3.7572815533980584	3.0	Charlotte	Courtyard by Marriott Charlotte City Center	49022
73937	3.7567567567567566	3.0	Phoenix	Residence Inn Phoenix	31310
79971	3.756052141527002	4.0	San Diego	Catamaran Resort Hotel	60750
93593	3.7559055118110236	4.0	New York City	The Westin New York Grand Central	60763
120957	3.7549019607843137	3.5	Baltimore	Pier 5 Hotel	60811
99058	3.7547169811320753	3.5	Houston	Hilton Houston NASA Clear Lake	56003
89382	3.7540983606557377	3.5	Baltimore	Four Points by Sheraton BWI Airport	60811
87648	3.7540192926045015	4.0	Chicago	Millennium Knickerbocker Hotel Chicago	35805
82491	3.753968253968254	3.0	Los Angeles	Airtel Plaza Hotel and Conference Center	32655
84182	3.752551020408163	3.0	Los Angeles	La Quinta Inn & Suites LAX	32655
84661	3.75	3.0	Jacksonville	Residence Inn Jacksonville Baymeadows	60805
88151	3.75	2.0	Indianapolis	Comfort Inn & Suites N at Pyramids	37209
88406	3.75	3.0	Jacksonville	Residence Inn Jacksonville Butler Boulevard	60805
98821	3.75	3.5	El Paso	Radisson Hotel El Paso Airport	60768
107776	3.75	2.5	Houston	Quality Suites North	56003
108060	3.75	2.0	Houston	Candlewood Suites Houston/Clear Lake	56003
109143	3.75	2.5	Fort Worth	Holiday Inn Express Hotel & Suites Fort Worth West	55857
223013	3.75	3.5	Los Angeles	Beverly Hills Plaza Hotel	32655
223764	3.75	2.0	Columbus	Americas Best Value Inn-Columbus/West	50226
266326	3.75	2.0	Houston	Super 8 Houston/Downtown/I-610	56003
268145	3.75	2.5	Houston	Holiday Inn Express Houston - Memorial Park Area	56003
570293	3.75	3.5	Austin	Wyndham Garden Austin	30196
1170336	3.75	3.0	New York City	The Gem Hotel New York Clarion	60763
2072559	3.75	3.5	Los Angeles	The BLVD Hotel & Spa	32655
93364	3.7484662576687118	2.5	New York City	Hotel Deauville	60763
89333	3.7482014388489207	3.0	Baltimore	Doubletree Inn at The Colonnade	60811
84107	3.74739970282318	3.5	Washington DC	Capital Hilton	28970
102510	3.7468354430379747	4.0	Philadelphia	Hyatt at the Bellevue	60795
123319	3.7455138662316476	4.0	Chicago	Hilton Chicago O'Hare Airport	35805
674740	3.744360902255639	4.5	Detroit	MotorCity Casino Hotel	42139
224820	3.7435897435897436	2.0	Indianapolis	Red Roof Inn Indianapolis North - College Park	37209
107834	3.7411764705882353	3.0	Houston	Hyatt Place Houston/Greenspoint/IAH Airport	56003
224590	3.74	2.5	Jacksonville	Hilton Garden Inn Jacksonville Airport	60805
91440	3.739130434782609	2.5	Indianapolis	La Quinta Inn & Suites Indianapolis South	37209
98639	3.739130434782609	3.5	Dallas	Sheraton Dallas Hotel by the Galleria	55711
100538	3.739130434782609	2.5	Seattle	Inn at Virginia Mason	60878
115444	3.73728813559322	3.5	Philadelphia	Philadelphia Airport Marriott	60795
87638	3.736988847583643	4.0	Chicago	Sheraton Chicago Hotel and Towers	35805
107856	3.7358490566037736	2.5	Houston	La Quinta Inn & Suites Houston Galleria Area	56003
1456261	3.735763097949886	4.0	Washington DC	W Washington DC	28970
81459	3.7353846153846155	3.5	San Francisco	Warwick San Francisco Hotel	60713
93464	3.735274204468517	4.0	New York City	Le Parker Meridien	60763
113942	3.7346938775510203	2.0	San Francisco	Touchstone Hotel - City Center	60713
223219	3.7333333333333334	3.0	Seattle	Holiday Inn Seattle	60878
81761	3.731707317073171	3.5	Los Angeles	DoubleTree by Hilton Hotel San Pedro	32655
287626	3.7300613496932513	5.0	New York City	Hotel Gansevoort	60763
98731	3.729119638826185	4.0	Dallas	Hilton Anatole	55711
83711	3.728395061728395	3.0	San Diego	HYATT house San Diego/Sorrento Mesa	60750
77787	3.7279411764705883	3.5	Los Angeles	Luxe City Center Hotel	32655
626349	3.727272727272727	2.0	Columbus	Candlewood Suites Polaris	50226
95249	3.7261904761904763	3.5	Columbus	Doubletree Hotel Columbus Worthington	50226
223706	3.7254901960784315	2.5	San Antonio	Hampton Inn San Antonio Downtown (River Walk)	60956
81667	3.7247706422018347	2.5	San Jose	Fairfield Inn & Suites San Jose Airport	33020
83057	3.723981900452489	3.5	Denver	Denver Marriott City Center	33388
109789	3.723404255319149	3.0	Dallas	Ramada-Dallas Love Field	55711
88458	3.723076923076923	2.5	Jacksonville	Holiday Inn Express Hotel & Suites Jacksonville South	60805
98039	3.7228070175438597	3.5	Memphis	Memphis Marriott Downtown	55197
1235779	3.7222222222222223	2.0	Jacksonville	Candlewood Suites East Merril Road	60805
72586	3.721461187214612	3.0	Seattle	BEST WESTERN PLUS Executive Inn	60878
79913	3.7214285714285715	3.0	San Diego	BEST WESTERN PLUS Hacienda Hotel Old Town	60750
100602	3.7214285714285715	3.0	Seattle	Embassy Suites Seattle - Tacoma International Airport	60878
119729	3.721311475409836	2.0	San Diego	Americas Best Value Padre Trail Inn	60750
247710	3.7209302325581395	2.5	Jacksonville	Wingate by Wyndham Jacksonville / Mayo Clinic Area	60805
93450	3.7201793721973093	4.0	New York City	Grand Hyatt New York	60763
83895	3.719298245614035	2.5	San Diego	Comfort Suites I-15 Miramar	60750
89327	3.7191358024691357	3.0	Baltimore	Brookshire Suites	60811
83023	3.71875	2.5	Denver	Fairfield Inn Denver Cherry Creek	33388
108961	3.71875	3.0	Austin	Residence Inn Austin South	30196
1024967	3.71875	2.5	Jacksonville	Country Inn & Suites Jacksonville West	60805
98420	3.717948717948718	3.5	Austin	Embassy Suites Austin - Downtown/Town Lake Austin Texas	30196
313465	3.717948717948718	2.0	Phoenix	Super 8 Phoenix Downtown	31310
109156	3.717391304347826	3.0	Fort Worth	Hilton Garden Inn Fort Worth North	55857
112178	3.7166947723440136	4.0	Phoenix	Arizona Grand Resort & Spa	31310
100586	3.715966386554622	4.0	Seattle	W Seattle	60878
652607	3.7155963302752295	3.5	Dallas	Doubletree by Hilton Dallas Market Center	55711
82982	3.71505376344086	2.5	Denver	Comfort Inn Downtown	33388
80864	3.7142857142857144	3.0	San Francisco	The Carriage Inn	60713
84649	3.7142857142857144	2.0	Jacksonville	Quality Inn Of Orange Park	60805
109453	3.7142857142857144	2.5	Dallas	Motel 6 Dallas	55711
121981	3.7142857142857144	2.0	New York City	Americana Inn	60763
223675	3.7142857142857144	3.0	Austin	Hyatt Place Austin North Central	30196
223707	3.7142857142857144	3.0	Austin	SpringHill Suites Austin South	30196
241640	3.7142857142857144	2.0	Fort Worth	Super 8 Fort Worth North	55857
674319	3.7142857142857144	2.5	Houston	Comfort Suites	56003
240436	3.7125	2.0	Houston	Carefree Inn Medical Center	56003
611947	3.7111943404078236	4.0	New York City	Hilton New York	60763
223198	3.7111111111111112	2.5	Charlotte	Hampton Inn and Suites Charlotte - Arrowood Rd.	49022
108361	3.710144927536232	3.0	San Antonio	Courtyard by Marriott San Antonio Downtown/Market Square	60956
100619	3.7096774193548385	3.5	Seattle	Radisson Hotel Seattle Airport	60878
93334	3.709621993127148	3.5	New York City	Excelsior Hotel	60763
224306	3.709090909090909	2.0	Memphis	Homewood Suites by Hilton Memphis-Poplar	55197
224497	3.7083333333333335	2.5	San Diego	Holiday Inn Express Mira Mesa	60750
656235	3.7076502732240435	3.5	Los Angeles	Custom Hotel	32655
98021	3.707317073170732	3.0	Memphis	Courtyard by Marriott Memphis East/Park Avenue	55197
674743	3.7066666666666666	2.5	New York City	Hotel Azure	60763
223509	3.7058823529411766	2.5	Columbus	Holiday Inn Express & Suites Columbus Southeast	50226
223713	3.7058823529411766	2.5	Austin	TownePlace Suites Austin Northwest	30196
1139002	3.7058823529411766	2.5	San Antonio	Holiday Inn Express San Antonio North	60956
108148	3.705357142857143	3.0	Houston	Holiday Inn Houston Intercontinental Airport	56003
89337	3.7051282051282053	3.0	Baltimore	Holiday Inn Inner Harbor	60811
99425	3.7048903878583475	3.5	New York City	Radisson Martinique on Broadway	60763
82686	3.7048192771084336	3.5	Los Angeles	Hilton Woodland Hills	32655
81302	3.7045454545454546	3.0	San Jose	La Quinta Inn San Jose Airport	33020
73855	3.7038327526132404	3.5	Phoenix	Hyatt Regency Phoenix	31310
243535	3.7032085561497325	3.0	San Francisco	Hotel Fusion	60713
84052	3.7027027027027026	3.0	Washington DC	Courtyard by Marriott Washington DC \ Dupont Circle	28970
99420	3.7027027027027026	3.0	San Antonio	Courtyard by Marriott San Antonio Airport	60956
217734	3.701492537313433	4.0	Austin	InterContinental Stephen F. Austin	30196
107947	3.7	2.5	Houston	La Quinta Inn & Suites Houston West Park 10	56003
223141	3.7	2.5	Houston	Comfort Suites Westchase	56003
299922	3.7	2.5	Chicago	Holiday Inn Express Chicago-Midway Airport	35805
858538	3.7	2.5	Memphis	Four Points By Sheraton Memphis-Southwind	55197
1759407	3.7	2.0	Indianapolis	Candlewood Suites Indianapolis East	37209
122325	3.698841698841699	3.0	Philadelphia	The Windsor Suites	60795
100505	3.6986301369863015	3.5	Seattle	Warwick Seattle Hotel	60878
94363	3.697530864197531	3.0	Boston	Courtyard by Marriott Boston Logan Airport	60745
84113	3.697247706422018	3.5	Washington DC	Beacon Hotel & Corporate Quarters	28970
226846	3.696969696969697	2.5	Jacksonville	Comfort Suites Baymeadows	60805
88410	3.6964285714285716	3.0	Jacksonville	Homewood Suites by Hilton Jacksonville	60805
120111	3.696	2.0	Jacksonville	Jacksonville Plaza Hotel & Suites	60805
93565	3.6957494407158835	3.0	New York City	Hotel Stanford	60763
224283	3.6956521739130435	2.5	Fort Worth	Hampton Inn Ft. Worth - Southwest I-20	55857
1465016	3.6951219512195124	2.5	Baltimore	Holiday Inn Express Baltimore-Downtown	60811
252496	3.6941176470588237	3.0	Charlotte	SpringHill Suites Charlotte Airport	49022
223139	3.693548387096774	3.0	Houston	HYATT house Houston/Galleria	56003
81461	3.6932826362484157	4.0	San Francisco	The Westin St. Francis	60713
99054	3.6930693069306932	3.5	Houston	Houston Marriott West Loop by the Galleria	56003
258636	3.6927710843373496	4.0	Houston	Alden-Houston	56003
1200634	3.6923076923076925	2.5	San Antonio	La Quinta Inn & Suites San Antonio Northwest	60956
630945	3.691358024691358	2.0	Los Angeles	Park Plaza Lodge Hotel	32655
93579	3.690631808278867	4.0	New York City	The Helmsley Park Lane	60763
220240	3.690518783542039	4.0	Chicago	W Chicago - City Center	35805
73706	3.6904761904761907	2.0	Phoenix	BEST WESTERN Airport Inn	31310
107844	3.6904761904761907	3.0	Houston	Residence Inn Houston by The Galleria	56003
109753	3.6904761904761907	3.0	San Antonio	Hilton Garden Inn San Antonio Airport	60956
88400	3.6901408450704225	2.5	Jacksonville	BEST WESTERN Jacksonville Airport	60805
123004	3.6897959183673468	2.5	Seattle	Holiday Inn Express Seattle City Center	60878
218777	3.689497716894977	3.0	San Diego	Holiday Inn San Diego-Bayside	60750
525232	3.688679245283019	3.5	Houston	Club Quarters in Houston	56003
240439	3.6885245901639343	3.0	Houston	Hilton Garden Inn Houston / Bush Intercontinental Airport	56003
87592	3.687853107344633	3.5	Chicago	Marriott Chicago Downtown Magnificent Mile	35805
80930	3.6875	2.0	San Francisco	Comfort Inn by the Bay	60713
98996	3.6875	3.5	Houston	Hilton Houston Plaza/Medical Center	56003
108057	3.6875	3.0	Houston	Residence Inn Houston Clear Lake	56003
112328	3.6859122401847575	4.0	San Francisco	CLIFT San Francisco	60713
98956	3.6847826086956523	3.0	Houston	Holiday Inn Hotel & Suites Houston Medical Center	56003
119640	3.6847826086956523	2.5	San Francisco	Lombard Motor Inn	60713
100529	3.6842105263157894	3.0	Charlotte	Homewood Suites by Hilton Charlotte-North/University Research Park	49022
217721	3.6842105263157894	3.5	Dallas	Hilton Dallas Park Cities	55711
98445	3.6832298136645965	4.0	Austin	Lakeway Resort and Spa	30196
224064	3.6830601092896176	3.5	Detroit	Detroit Marriott at the Renaissance Center	42139
108408	3.6823529411764704	3.0	San Antonio	Hyatt Place San Antonio Airport	60956
81295	3.6823329558323894	4.0	San Francisco	Hilton San Francisco Union Square	60713
96688	3.6814159292035398	3.5	Philadelphia	Embassy Suites Philadelphia - Center City	60795
99416	3.6805555555555554	3.5	San Antonio	Crowne Plaza Airport	60956
105170	3.6805555555555554	2.5	Memphis	Memphis-I-240 at Thousand Oaks Hotel	55197
217795	3.6802721088435373	3.0	Seattle	Coast Gateway Hotel	60878
508084	3.6785714285714284	2.5	San Antonio	Comfort Inn & Suites Airport	60956
80131	3.67816091954023	3.5	San Diego	Crowne Plaza Hotel San Diego - Mission Valley	60750
93612	3.6772009029345374	4.0	New York City	The Shoreham	60763
82679	3.676470588235294	3.0	Los Angeles	BEST WESTERN Woodland Hills Inn	32655
217767	3.6763636363636363	3.5	Washington DC	The Churchill Hotel	28970
1022889	3.6745283018867925	3.0	Philadelphia	aloft Philadelphia Airport	60795
1456409	3.6720183486238533	4.0	Los Angeles	W Hollywood	32655
93561	3.6718480138169256	4.5	New York City	Soho Grand Hotel	60763
239800	3.6710526315789473	3.0	Phoenix	Hilton Garden Inn Phoenix	31310
99333	3.6709844559585494	3.5	New York City	Washington Jefferson Hotel	60763
133994	3.6699029126213594	2.0	Los Angeles	Coral Sands Motel	32655
258655	3.669550173010381	4.0	San Diego	W San Diego	60750
281234	3.66903073286052	3.0	New York City	Four Points by Sheraton Manhattan Chelsea	60763
84167	3.6678082191780823	3.5	Los Angeles	Hilton Los Angeles Airport	32655
93486	3.66688874083944	4.0	New York City	Millennium Hotel Broadway	60763
94100	3.6666666666666665	2.0	Charlotte	Continental Inn	49022
108533	3.6666666666666665	2.5	San Antonio	Fairfield Inn San Antonio Airport/North Star Mall	60956
119941	3.6666666666666665	3.5	Denver	Crowne Plaza Hotel Denver	33388
120083	3.6666666666666665	3.5	Denver	Denver Marriott Tech Center	33388
217736	3.6666666666666665	2.0	Austin	Extended Stay America - Austin - Arboretum - South	30196
223171	3.6666666666666665	2.0	Houston	Super 8 Houston	56003
240134	3.6666666666666665	2.5	Indianapolis	BEST WESTERN Indianapolis South	37209
530656	3.6666666666666665	3.5	Denver	Inn at Cherry Creek	33388
558038	3.6666666666666665	2.0	Houston	Regency Inn & Suites	56003
570515	3.6666666666666665	2.0	Los Angeles	Extended Stay America - Los Angeles - Northridge	32655
632541	3.6666666666666665	2.0	Los Angeles	Comfort Inn and Suites near Universal Studios	32655
650708	3.6666666666666665	3.5	Chicago	Ruby Room	35805
1164501	3.6666666666666665	2.5	San Antonio	Comfort Inn & Suites Near Medical Center	60956
1382347	3.6666666666666665	3.0	San Antonio	Aloft San Antonio Airport	60956
93403	3.664473684210526	3.0	New York City	Bedford Hotel	60763
88172	3.6623376623376624	3.5	Indianapolis	Hilton Indianapolis North	37209
98418	3.661764705882353	3.5	Austin	Doubletree by Hilton Austin	30196
223053	3.659090909090909	3.0	Dallas	BEST WESTERN PLUS Dallas Hotel & Conference Center	55711
95230	3.6578947368421053	3.0	Columbus	Courtyard by Marriott Columbus Worthington	50226
98435	3.657142857142857	2.5	Austin	Holiday Inn Express & Suites Austin - Sunset Valley	30196
878451	3.657142857142857	2.5	Houston	MainStay Suites Texas Medical Center/Reliant Park	56003
109374	3.65625	3.0	Dallas	Residence Inn Dallas Market Center	55711
1027019	3.65625	3.0	Fort Worth	Holiday Inn Fort Worth North-Fossil Creek	55857
98638	3.6551724137931036	3.5	Dallas	Doubletree Dallas Near the Galleria	55711
98679	3.654135338345865	4.0	Dallas	Hyatt Regency Dallas	55711
79981	3.6538461538461537	2.5	San Diego	Comfort Inn & Suites Zoo / SeaWorld Area	60750
107924	3.6538461538461537	3.0	Houston	Courtyard by Marriott Houston Westchase	56003
77714	3.653250773993808	3.5	Los Angeles	DoubleTree by Hilton Hotel Los Angeles Downtown	32655
80654	3.652542372881356	2.5	San Diego	La Quinta Inn San Diego Old Town / Airport	60750
526841	3.652173913043478	3.0	Austin	Holiday Inn Austin Midtown	30196
1762310	3.652173913043478	3.0	San Antonio	Staybridge Suites Stone Oak	60956
91450	3.6511627906976742	2.5	Indianapolis	Holiday Inn Express Indianapolis South	37209
112019	3.6511627906976742	2.0	New York City	Chelsea Savoy Hotel	60763
258771	3.6511627906976742	2.5	Charlotte	Country Inn & Suites University Place	49022
122229	3.6497175141242937	4.0	Columbus	Renaissance Columbus Downtown Hotel	50226
99487	3.649193548387097	4.0	San Antonio	Marriott San Antonio Riverwalk	60956
81466	3.6490566037735848	2.0	San Francisco	The Wharf Inn	60713
80562	3.6477561388653683	4.0	San Diego	The Sheraton San Diego Hotel & Marina	60750
93345	3.6455696202531644	3.0	New York City	Skyline Hotel	60763
1181739	3.645244215938303	2.0	New York City	The Jane	60763
111530	3.6446808510638298	4.0	Dallas	Sheraton Dallas Hotel	55711
223374	3.6444444444444444	3.0	Charlotte	Sonesta ES Suites Charlotte	49022
93586	3.6441048034934496	4.0	New York City	The Mansfield	60763
76061	3.641434262948207	3.5	Los Angeles	Crowne Plaza Beverly Hills	32655
105160	3.641025641025641	2.5	Memphis	Hampton Inn Memphis-Walnut Grove/Baptist Hospital East	55197
98058	3.64	3.5	Memphis	Memphis Marriott	55197
223728	3.64	2.5	Columbus	Extended Stay Deluxe - Columbus - Polaris	50226
77232	3.6363636363636362	2.5	Los Angeles	Dunes Inn - Sunset	32655
98966	3.6363636363636362	3.5	Houston	Wyndham Houston West Energy Corridor	56003
109438	3.6363636363636362	3.0	Dallas	Residence Inn Dallas Central Expressway	55711
656584	3.6363636363636362	2.5	Jacksonville	Comfort Suites Jacksonville	60805
226834	3.636065573770492	2.0	San Francisco	The Grant Hotel	60713
88164	3.635593220338983	3.5	Indianapolis	Crowne Plaza Indianapolis Downtown (Union Station)	37209
219444	3.634831460674157	3.5	Washington DC	Washington Marriott Wardman Park	28970
82148	3.6344827586206896	3.0	Los Angeles	BEST WESTERN PLUS Carriage Inn	32655
81237	3.633766233766234	3.5	San Francisco	Hilton San Francisco Fisherman's Wharf	60713
80154	3.6315789473684212	3.0	San Diego	Holiday Inn San Diego - Mission Valley	60750
91605	3.6315789473684212	2.5	Indianapolis	Ramada Airport Indianapolis	37209
94103	3.6315789473684212	3.0	Charlotte	Courtyard by Marriott Charlotte SouthPark	49022
281340	3.6315789473684212	2.0	Chicago	Fairfield Inn Chicago Midway Airport	35805
87618	3.6314285714285712	3.5	Chicago	Hyatt Regency McCormick Place	35805
119593	3.6313559322033897	2.0	San Francisco	Buena Vista Motor Inn	60713
93359	3.6307053941908713	2.0	New York City	Econo Lodge Times Square	60763
108171	3.630434782608696	3.0	San Antonio	Holiday Inn Lackland	60956
98031	3.6301369863013697	2.5	Memphis	La Quinta Inn & Suites Memphis Airport Graceland	55197
93339	3.6299810246679316	4.0	New York City	Hilton Manhattan East	60763
98622	3.6296296296296298	3.0	Dallas	SpringHill Suites NW Hwy at Stemmons/I-35E	55711
308189	3.627906976744186	3.0	Washington DC	Kellogg Conference Hotel at Gallaudet University	28970
81520	3.6273584905660377	3.5	San Francisco	Hotel Union Square	60713
98036	3.626865671641791	2.5	Memphis	Hampton Inn Memphis-Poplar	55197
258879	3.6253776435045317	4.0	Charlotte	Westin Charlotte	49022
98644	3.625	3.5	Dallas	Embassy Suites Hotel Dallas - Park Central Area	55711
81042	3.623326959847036	3.0	San Francisco	Holiday Inn San Francisco Fishermans Wharf	60713
87573	3.6218487394957983	3.0	Chicago	Chicago's Essex Inn	35805
1075753	3.6218487394957983	3.0	Chicago	Chicago South Loop Hotel	35805
119483	3.621794871794872	3.0	Los Angeles	Courtyard Los Angeles Century City / Beverly Hills	32655
99421	3.6206896551724137	3.0	San Antonio	Courtyard San Antonio Medical Center	60956
108002	3.6206896551724137	3.0	Houston	HYATT house Houston/Energy Corridor	56003
256897	3.6204379562043796	2.5	Detroit	Holiday Inn Express Detroit - Downtown	42139
501297	3.62015503875969	2.0	San Diego	Howard Johnson Inn - San Diego Sea World / Airport	60750
98999	3.619047619047619	3.0	Houston	Courtyard Houston I-10 West/Energy Corridor	56003
101640	3.6176470588235294	2.5	Columbus	Hampton Inn Columbus West	50226
596200	3.617391304347826	2.0	New York City	Comfort Inn Convention Center	60763
88168	3.6169354838709675	3.5	Indianapolis	Hyatt Regency Indianapolis	37209
123234	3.6166666666666667	2.0	Chicago	Heart O' Chicago Motel	35805
81363	3.6160990712074303	3.0	San Francisco	BEST WESTERN The Hotel California	60713
94196	3.616	3.5	Charlotte	Sheraton Charlotte Airport Hotel	49022
223022	3.6159420289855073	3.5	New York City	Holiday Inn SoHo New York	60763
88158	3.6153846153846154	2.5	Indianapolis	Extend a Suites Indianapolis	37209
225792	3.6153846153846154	3.5	Baltimore	Radisson Hotel at Cross Keys	60811
95293	3.6145833333333335	4.0	Columbus	The Westin Columbus	50226
896855	3.6140350877192984	3.0	Columbus	Hyatt Place Columbus/Worthington	50226
80033	3.6129032258064515	2.0	San Diego	San Diego - Days Inn Harbor View / Airport / Convention Ctr	60750
120559	3.6122448979591835	3.5	Washington DC	DoubleTree Hotel Washington DC	28970
122015	3.612048192771084	3.0	New York City	Hotel Grand Union	60763
91515	3.611111111111111	2.5	Indianapolis	BEST WESTERN Country Suites	37209
530673	3.611111111111111	2.0	Indianapolis	La Quinta Inn Indianapolis North at Pyramids	37209
109426	3.61	3.0	Dallas	Springhill Suites Dallas Downtown West End	55711
119728	3.609845031905196	4.0	San Diego	Paradise Point Resort & Spa	60750
499916	3.6098360655737705	3.5	Boston	Bulfinch Hotel Boston	60745
82961	3.609507640067912	4.0	Denver	Sheraton Denver Downtown Hotel	33388
77277	3.609375	2.0	Los Angeles	Comfort Inn Near Hollywood Walk of Fame	32655
84434	3.608695652173913	3.0	Los Angeles	Radisson Hotel Chatsworth	32655
88144	3.608695652173913	2.5	Indianapolis	La Quinta Inn & Suites Indianapolis Downtown	37209
614758	3.607142857142857	2.0	Memphis	BEST WESTERN PLUS Gen X Inn	55197
98457	3.6068702290076335	3.5	Austin	Radisson Hotel & Suites Austin Downtown	30196
268240	3.6068702290076335	3.5	San Francisco	Club Quarters San Francisco	60713
1465008	3.606299212598425	3.0	New York City	Holiday Inn Express New York City-Wall Street	60763
223167	3.606060606060606	4.0	Houston	Hotel Derek Houston Galleria	56003
242394	3.606060606060606	4.0	Houston	Royal Sonesta Hotel Houston	56003
82578	3.6052631578947367	2.0	Los Angeles	Beverly Laurel Motor Hotel	32655
108972	3.6052631578947367	2.5	Austin	SpringHill Suites Austin Northwest / Arboretum	30196
730126	3.604651162790698	2.5	Indianapolis	Holiday Inn Express Beech Grove-Indianapolis Southeast	37209
111397	3.6042553191489364	3.5	Austin	Hilton Garden Inn Austin Downtown/Convention Center	30196
89361	3.604	3.5	Baltimore	Sheraton Inner Harbor Hotel	60811
80733	3.603448275862069	2.0	San Diego	Vagabond Inn San Diego (Hotel Circle)	60750
82478	3.6021505376344085	2.0	San Diego	Ramada San Diego Airport	60750
74739	3.6	2.0	Phoenix	Travelodge Phoenix (50th Ave.)	31310
77638	3.6	3.0	Boston	The Inn at Longwood Medical	60745
81672	3.6	3.5	San Jose	Hyatt Place San Jose/Downtown	33020
105177	3.6	2.5	Memphis	Hampton Inn Memphis - Southwind	55197
108339	3.6	2.5	San Antonio	Fairfield Inn San Antonio Downtown/Market Square	60956
223155	3.6	2.5	Houston	La Quinta Inn & Suites Willowbrook	56003
223160	3.6	2.5	Houston	Days Inn And Suites Houston IAH Airport	56003
223632	3.6	2.5	Dallas	Motel 6 Park Central	55711
252254	3.6	2.0	Los Angeles	Super 8 Canoga Park	32655
285427	3.6	2.5	San Diego	La Quinta Inn San Diego Mission Valley	60750
490892	3.6	2.0	El Paso	Microtel Inn & Suites by Wyndham El Paso West	60768
671200	3.6	2.5	Houston	La Quinta Inn & Suites Houston Hobby Airport	56003
1164378	3.6	2.5	Jacksonville	TownePlace Suites by Marriott Jacksonville Butler Boulevard	60805
77798	3.598265895953757	3.5	Los Angeles	Sheraton Los Angeles Downtown Hotel	32655
93376	3.5982456140350876	4.0	New York City	Stay.	60763
234762	3.597826086956522	3.0	New York City	Buckingham Hotel	60763
94133	3.597560975609756	2.5	Charlotte	La Quinta Inn & Suites Charlotte Airport North	49022
73821	3.595959595959596	3.5	Phoenix	Hilton Phoenix Airport	31310
81476	3.595744680851064	2.0	San Francisco	Town House	60713
94102	3.5952380952380953	3.0	Charlotte	Courtyard Charlotte Arrowood	49022
79930	3.5935483870967744	2.5	San Diego	BEST WESTERN Yacht Harbor Hotel	60750
247773	3.5934065934065935	3.5	San Antonio	Riverwalk Plaza Hotel & Suites	60956
